,Area,BHK,Bathroom,Alaknanda,Budh Vihar,Chittaranjan Park,Dilshad Garden,Dwarka Sector,Kailash Colony,Lajpat Nagar,Laxmi Nagar,Rohini Sector,Saket,Sarita Vihar,Yamuna Vihar
750,1150.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
751,1000.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
752,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
753,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
754,445.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0
755,1200.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
756,50.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
757,1100.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
758,700.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
759,500.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
760,540.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
761,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
762,800.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
763,700.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
764,750.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
765,750.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
766,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
767,1000.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
768,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
769,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
770,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
771,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
772,1000.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
773,1000.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
774,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
775,765.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
776,900.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
777,600.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
778,360.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
779,950.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
780,3600.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
781,1305.0,4,3.0,0,0,0,0,0,0,0,0,0,0,1,0
782,1800.0,3,4.0,0,0,0,0,0,0,0,0,0,0,1,0
783,950.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
784,800.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
785,1800.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
786,800.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
787,675.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
788,1175.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
789,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
790,810.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
791,630.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
792,650.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
793,1800.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
794,725.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
795,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
796,750.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
797,700.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
798,950.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
799,1600.0,3,4.0,0,0,0,0,0,0,0,0,0,0,1,0
800,900.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
801,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
802,500.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
803,1035.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
804,825.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
805,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
806,765.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
807,580.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
808,1750.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
809,650.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
810,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
811,675.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
812,850.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
813,800.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
814,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
815,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
816,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
817,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
818,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
819,1050.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
820,1675.0,4,3.0,0,0,0,0,0,0,0,0,0,0,1,0
821,1250.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
822,1080.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
823,1170.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
824,1250.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
825,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
826,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
827,855.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
828,540.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
829,1044.0983,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
830,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
831,500.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0
832,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
833,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
834,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
835,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
836,173.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
837,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
838,600.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
839,800.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
840,990.0,4,3.0,0,0,0,0,0,0,0,0,0,0,1,0
841,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
842,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
843,527.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
844,1000.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
845,1000.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
846,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
847,600.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
848,950.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
849,855.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
850,770.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
851,810.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
852,710.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
853,950.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
854,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
855,500.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
856,600.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
857,420.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
858,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
859,945.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
860,565.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
861,450.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
862,430.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
863,550.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
864,810.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
865,720.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
866,360.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
867,820.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
868,459.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
869,378.0,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0
870,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
871,900.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
872,360.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
873,559.7228,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
874,350.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
875,365.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
876,390.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
877,350.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
878,210.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
879,50.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
880,500.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
881,350.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
882,379.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
883,236.8058,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
884,445.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
885,452.0838,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
886,350.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
887,437.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
888,61.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
889,495.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
890,900.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
891,350.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
892,585.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
893,198.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
894,4900.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
895,2077.4327,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
896,50.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
897,990.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
898,425.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
899,750.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
900,1400.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
901,3600.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
902,3000.0,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0
903,2750.0,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0
904,2050.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
905,3000.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
906,850.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
907,750.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
908,2600.0,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0
909,800.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
910,550.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
911,700.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
912,2316.0,3,4.0,0,0,0,0,0,0,0,0,0,0,1,0
913,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
914,100.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
915,900.0,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0
916,1500.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
917,650.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
918,2000.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
919,500.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
920,1125.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
921,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
922,2500.0,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0
923,2200.0,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0
924,1290.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
925,2250.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
926,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
927,1400.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
928,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
929,450.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
930,750.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
931,1500.0,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0
932,400.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
933,650.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
934,900.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
935,400.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
936,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
937,1000.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
938,405.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0
939,1700.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
940,800.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
941,1076.39,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
942,750.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
943,460.0,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0
944,370.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
945,1800.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
946,1080.0,3,1.0,0,0,0,1,0,0,0,0,0,0,0,0
947,350.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
948,500.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
949,900.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
950,800.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
951,350.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
952,430.556,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
953,500.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
954,1450.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
955,800.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
956,1000.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
957,1000.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
958,1600.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
959,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
960,1500.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
961,1050.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
962,1300.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
963,1600.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0,0
964,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
965,1350.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
966,1000.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
967,1400.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
968,975.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
969,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
970,1100.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
971,950.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
972,1300.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
973,1459.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
974,1000.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
975,1100.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
976,1450.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
977,1450.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
978,1150.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
979,780.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
980,1300.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
981,1350.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
982,1200.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
983,1460.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
984,1460.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
985,1100.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
986,1500.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
987,1050.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
988,1350.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
989,1500.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
990,976.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
991,540.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
992,450.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
993,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
994,2500.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
995,979.5149,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
996,945.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
997,976.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
998,1531.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
999,1000.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1000,750.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1001,900.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1002,1512.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1003,35.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1004,1500.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1005,2907.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1006,2210.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1007,750.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1008,2518.7526,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1009,588.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1010,540.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1011,1100.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1012,550.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1013,750.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1014,1260.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1015,675.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1016,810.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1017,3150.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1018,2000.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1019,1775.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1020,1135.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1021,1252.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1022,2000.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1023,530.0,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1024,1332.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1025,1017.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1026,1775.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1027,987.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1028,1912.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1029,5236.0,5,7.0,0,0,0,1,0,0,0,0,0,0,0,0
1030,2805.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1031,1500.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1032,1280.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1033,1775.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1034,675.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1035,576.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1036,1206.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1037,1143.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1038,345.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1039,720.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1040,468.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1041,1600.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1042,950.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1043,535.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1044,1200.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1045,1501.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1046,1135.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1047,1200.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1048,2200.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1049,1240.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1050,3002.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1051,1350.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1052,2300.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1053,1429.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1054,2430.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1055,1450.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1056,1250.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1057,2800.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1058,1646.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1059,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1060,1250.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1061,900.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1062,1590.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1063,990.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1064,2282.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1065,1260.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1066,1457.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1067,1400.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1068,2175.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1069,1450.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1070,2800.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1071,861.112,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1072,2282.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1073,1753.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1074,2659.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1075,1550.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1076,1470.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1077,702.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1078,1138.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1079,1600.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1080,1600.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1081,1250.0,2,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1082,810.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1083,585.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1084,1700.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1085,1800.0,3,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1086,600.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1087,1250.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1088,600.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1089,1600.0,3,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1090,1100.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1091,450.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1092,855.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1093,1291.6680000000001,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1094,1300.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1095,1350.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1096,900.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1097,850.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1098,1650.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1099,650.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1100,630.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1101,1250.0,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0
1102,1800.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1103,1500.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1104,1100.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1105,1400.0,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1106,1300.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1107,1100.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1108,1600.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1109,2250.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1110,2592.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1111,1800.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1112,1700.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1113,1640.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1114,2572.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1115,2100.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1116,1620.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1117,2500.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1118,2250.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1119,2445.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1120,2250.0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0
1121,800.0,2,2.0,0,0,0,1,0,0,0,0,0,0,0,0
1122,1450.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1123,1440.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
1124,5220.0,5,5.0,0,0,0,1,0,0,0,0,0,0,0,0
1125,1800.0,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0
